OrderNumber,OrderLineItem,DateKey,OrderDate,StockDate,ProductKey,CustomerKey,TerritoryKey,OrderQuantity,ProductPrice,ProductCost,Revenue,TotalCost,Profit
SO45384,1,20150206,2015-02-06,2002-01-12,338,26789,6,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45380,1,20150206,2015-02-06,2002-01-15,324,18010,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45377,1,20150206,2015-02-06,2001-12-10,313,15077,10,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45381,1,20150206,2015-02-06,2001-10-24,344,19988,6,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45382,1,20150206,2015-02-06,2002-01-17,313,11129,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45378,1,20150206,2015-02-06,2001-12-06,310,28178,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45383,1,20150206,2015-02-06,2001-10-12,332,14734,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45385,1,20150206,2015-02-06,2001-10-29,334,14735,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45379,1,20150206,2015-02-06,2001-10-13,313,28363,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45386,1,20150206,2015-02-06,2001-12-12,312,19607,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45388,1,20150207,2015-02-07,2001-12-24,350,25986,1,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45390,1,20150207,2015-02-07,2002-01-02,310,19560,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45392,1,20150207,2015-02-07,2002-01-14,344,11762,9,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45391,1,20150207,2015-02-07,2001-10-10,313,19588,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45387,1,20150207,2015-02-07,2001-12-19,310,11224,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45389,1,20150207,2015-02-07,2002-01-08,310,11090,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45394,1,20150208,2015-02-08,2002-01-20,348,11468,10,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45395,1,20150208,2015-02-08,2001-12-03,313,29352,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45393,1,20150208,2015-02-08,2001-12-15,312,14171,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45396,1,20150208,2015-02-08,2001-10-15,312,19594,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45397,1,20150209,2015-02-09,2001-10-12,313,15051,10,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45398,1,20150209,2015-02-09,2002-01-01,312,15059,10,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45400,1,20150210,2015-02-10,2001-12-01,313,14162,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45406,1,20150210,2015-02-10,2001-12-24,351,25987,4,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45401,1,20150210,2015-02-10,2001-10-26,310,15058,10,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45405,1,20150210,2015-02-10,2002-01-13,312,23209,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45409,1,20150210,2015-02-10,2001-11-22,312,19612,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45402,1,20150210,2015-02-10,2001-12-10,344,11413,10,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45404,1,20150210,2015-02-10,2001-11-30,310,11217,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45407,1,20150210,2015-02-10,2001-12-21,314,29285,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45408,1,20150210,2015-02-10,2001-10-25,314,29326,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45419,1,20150211,2015-02-11,2002-01-06,314,19555,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45412,1,20150211,2015-02-11,2002-01-12,310,23137,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45417,1,20150211,2015-02-11,2001-12-12,310,28620,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45410,1,20150211,2015-02-11,2001-12-26,310,14149,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45416,1,20150211,2015-02-11,2001-12-16,310,28161,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45411,1,20150211,2015-02-11,2001-11-08,313,28197,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45414,1,20150211,2015-02-11,2001-11-07,330,18038,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45413,1,20150211,2015-02-11,2001-10-22,312,11191,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45418,1,20150211,2015-02-11,2001-10-31,311,19264,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45421,1,20150211,2015-02-11,2002-01-15,313,19576,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45415,1,20150211,2015-02-11,2001-11-02,312,28092,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45420,1,20150211,2015-02-11,2001-12-12,313,19561,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45424,1,20150212,2015-02-12,2001-11-03,311,28165,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45423,1,20150212,2015-02-12,2001-12-08,348,19997,6,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45422,1,20150212,2015-02-12,2001-12-15,310,28198,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45428,1,20150213,2015-02-13,2002-01-07,346,11414,10,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45427,1,20150213,2015-02-13,2001-11-15,349,29481,8,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45425,1,20150213,2015-02-13,2001-12-19,310,15056,10,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45431,1,20150213,2015-02-13,2001-11-06,311,28013,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45429,1,20150213,2015-02-13,2001-12-14,310,28129,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45430,1,20150213,2015-02-13,2001-11-07,312,28176,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45433,1,20150214,2015-02-14,2002-01-25,310,12547,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45439,1,20150214,2015-02-14,2001-11-10,326,25823,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45435,1,20150214,2015-02-14,2001-12-28,336,20562,10,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45436,1,20150214,2015-02-14,2001-10-21,312,28130,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45437,1,20150214,2015-02-14,2002-01-19,312,28169,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45434,1,20150214,2015-02-14,2002-01-16,311,11252,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45438,1,20150214,2015-02-14,2001-10-21,310,29334,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45432,1,20150214,2015-02-14,2001-12-22,312,14167,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45444,1,20150215,2015-02-15,2001-12-25,310,19102,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45440,1,20150215,2015-02-15,2001-10-22,312,14198,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45441,1,20150215,2015-02-15,2002-01-22,312,11216,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45443,1,20150215,2015-02-15,2001-12-11,313,29350,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45442,1,20150215,2015-02-15,2002-01-31,314,29335,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45445,1,20150215,2015-02-15,2001-10-29,310,19105,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45447,1,20150216,2015-02-16,2001-10-31,313,19558,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45446,1,20150216,2015-02-16,2001-12-21,345,25990,1,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45448,1,20150216,2015-02-16,2002-01-31,324,25718,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45450,1,20150217,2015-02-17,2002-01-28,312,28624,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45452,1,20150217,2015-02-17,2002-01-05,314,19559,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45451,1,20150217,2015-02-17,2002-01-18,311,29279,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45449,1,20150217,2015-02-17,2002-01-12,310,14189,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45453,1,20150218,2015-02-18,2001-10-24,311,12549,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45454,1,20150218,2015-02-18,2001-10-22,312,23074,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45458,1,20150219,2015-02-19,2001-12-27,311,19599,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45459,1,20150219,2015-02-19,2002-01-14,310,19605,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45457,1,20150219,2015-02-19,2001-11-28,313,27752,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45455,1,20150219,2015-02-19,2002-01-09,310,14163,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45456,1,20150219,2015-02-19,2001-11-13,312,23113,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45461,1,20150220,2015-02-20,2001-11-10,311,28646,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45464,1,20150220,2015-02-20,2002-01-07,314,19586,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45465,1,20150220,2015-02-20,2001-12-11,342,25819,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45462,1,20150220,2015-02-20,2002-01-09,310,28647,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45463,1,20150220,2015-02-20,2002-01-30,312,11171,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45466,1,20150221,2015-02-21,2001-12-10,311,19611,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45475,1,20150222,2015-02-22,2001-12-06,313,19601,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45470,1,20150222,2015-02-22,2001-11-24,312,28177,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45474,1,20150222,2015-02-22,2001-12-23,310,19595,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45467,1,20150222,2015-02-22,2001-11-27,345,11422,10,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45471,1,20150222,2015-02-22,2001-12-16,313,29280,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45469,1,20150222,2015-02-22,2002-02-01,350,19989,6,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45468,1,20150222,2015-02-22,2002-01-24,311,23164,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45472,1,20150222,2015-02-22,2001-12-22,313,19095,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45473,1,20150222,2015-02-22,2001-12-15,310,19592,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45476,1,20150222,2015-02-22,2001-12-21,314,19614,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45477,1,20150223,2015-02-23,2002-01-20,313,14160,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45478,1,20150223,2015-02-23,2001-11-01,313,29354,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45480,1,20150223,2015-02-23,2002-02-04,313,19564,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45481,1,20150223,2015-02-23,2001-11-05,313,19563,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45479,1,20150223,2015-02-23,2001-11-04,313,19099,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45483,1,20150224,2015-02-24,2001-12-06,314,14181,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45482,1,20150224,2015-02-24,2001-11-17,310,12522,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45486,1,20150224,2015-02-24,2001-12-28,324,14737,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45490,1,20150224,2015-02-24,2002-01-25,313,22976,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45485,1,20150224,2015-02-24,2001-12-15,312,11257,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45484,1,20150224,2015-02-24,2001-12-28,313,23267,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45488,1,20150224,2015-02-24,2001-12-07,311,19577,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45487,1,20150224,2015-02-24,2001-11-13,313,19556,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45489,1,20150224,2015-02-24,2002-01-01,310,19602,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45492,1,20150225,2015-02-25,2001-11-21,330,19429,8,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45491,1,20150225,2015-02-25,2002-01-11,311,27672,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45494,1,20150225,2015-02-25,2001-12-03,310,19609,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45495,1,20150225,2015-02-25,2001-11-20,342,25821,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45493,1,20150225,2015-02-25,2001-11-22,320,14731,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45499,1,20150226,2015-02-26,2002-01-10,314,28626,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45505,1,20150226,2015-02-26,2001-12-04,313,19593,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45506,1,20150226,2015-02-26,2001-10-29,311,19615,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45501,1,20150226,2015-02-26,2002-02-04,350,25993,1,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45497,1,20150226,2015-02-26,2001-11-14,311,28354,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45503,1,20150226,2015-02-26,2001-11-30,314,22995,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45504,1,20150226,2015-02-26,2001-11-01,340,14730,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45498,1,20150226,2015-02-26,2001-12-07,312,28574,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45496,1,20150226,2015-02-26,2002-02-07,314,29340,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45507,1,20150226,2015-02-26,2001-11-25,314,19616,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45502,1,20150226,2015-02-26,2001-11-10,314,28173,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45510,1,20150227,2015-02-27,2002-01-25,310,22998,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45508,1,20150227,2015-02-27,2001-12-18,310,12510,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45509,1,20150227,2015-02-27,2002-01-23,310,14148,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45515,1,20150228,2015-02-28,2002-02-03,310,19557,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45513,1,20150228,2015-02-28,2001-11-16,348,25996,4,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45512,1,20150228,2015-02-28,2001-12-29,312,11175,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45511,1,20150228,2015-02-28,2002-01-15,311,12523,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45514,1,20150228,2015-02-28,2001-12-31,314,28051,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45580,1,20150301,2015-03-01,2002-01-29,310,14428,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45585,1,20150301,2015-03-01,2001-12-20,351,11905,9,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45583,1,20150301,2015-03-01,2001-11-16,311,11274,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45582,1,20150301,2015-03-01,2002-02-05,312,28656,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45584,1,20150301,2015-03-01,2002-01-08,336,25828,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45581,1,20150301,2015-03-01,2002-01-09,313,11263,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45589,1,20150302,2015-03-02,2001-11-20,314,19784,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45588,1,20150302,2015-03-02,2001-12-10,313,11275,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45586,1,20150302,2015-03-02,2002-01-03,311,12613,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45587,1,20150302,2015-03-02,2001-11-28,310,11531,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45592,1,20150302,2015-03-02,2001-11-28,345,11897,9,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45590,1,20150302,2015-03-02,2002-01-13,311,19763,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45591,1,20150302,2015-03-02,2002-02-10,326,25831,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45594,1,20150303,2015-03-03,2001-12-22,312,11282,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45599,1,20150303,2015-03-03,2001-11-10,312,19794,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45598,1,20150303,2015-03-03,2002-01-11,340,14744,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45600,1,20150303,2015-03-03,2002-01-17,313,19628,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45596,1,20150303,2015-03-03,2002-01-27,332,20564,10,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45593,1,20150303,2015-03-03,2002-02-08,310,15118,10,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45601,1,20150303,2015-03-03,2002-02-01,348,11893,9,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45595,1,20150303,2015-03-03,2002-01-20,314,11515,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45605,1,20150304,2015-03-04,2001-12-16,311,11626,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45606,1,20150304,2015-03-04,2002-01-22,312,19967,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45608,1,20150304,2015-03-04,2002-01-28,349,11896,9,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45603,1,20150304,2015-03-04,2001-12-21,312,11296,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45607,1,20150304,2015-03-04,2001-12-27,330,25830,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45609,1,20150304,2015-03-04,2002-01-21,311,14774,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45602,1,20150304,2015-03-04,2001-11-12,312,12607,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45604,1,20150304,2015-03-04,2001-12-19,314,11317,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45612,1,20150305,2015-03-05,2002-01-21,312,14795,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45611,1,20150305,2015-03-05,2002-02-11,310,11535,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45610,1,20150305,2015-03-05,2001-11-14,310,11303,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45616,1,20150306,2015-03-06,2001-12-03,314,14800,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45619,1,20150306,2015-03-06,2002-01-20,311,19787,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45613,1,20150306,2015-03-06,2002-02-19,314,11522,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45621,1,20150306,2015-03-06,2002-02-01,346,11768,9,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45617,1,20150306,2015-03-06,2001-11-22,311,15354,10,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45618,1,20150306,2015-03-06,2001-12-02,311,12618,7,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45615,1,20150306,2015-03-06,2001-11-30,342,18137,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45614,1,20150306,2015-03-06,2002-01-31,312,23385,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45620,1,20150306,2015-03-06,2002-01-26,314,19951,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45630,1,20150307,2015-03-07,2001-11-12,351,11899,9,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45628,1,20150307,2015-03-07,2001-11-23,314,19795,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45625,1,20150307,2015-03-07,2001-12-09,314,11307,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45624,1,20150307,2015-03-07,2001-12-26,313,11291,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45623,1,20150307,2015-03-07,2002-01-23,311,14769,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45629,1,20150307,2015-03-07,2002-01-01,347,11892,9,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45627,1,20150307,2015-03-07,2002-01-23,324,18039,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45622,1,20150307,2015-03-07,2002-02-13,344,28470,7,1,3399.99,1912.1544,3399.99,1912.1544,1487.8355999999999
SO45626,1,20150307,2015-03-07,2002-01-18,310,11259,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45632,1,20150308,2015-03-08,2001-11-27,314,14775,8,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45631,1,20150308,2015-03-08,2002-02-15,350,11237,8,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45633,1,20150308,2015-03-08,2002-01-23,351,26011,4,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
SO45634,1,20150308,2015-03-08,2001-11-19,314,19766,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45637,1,20150309,2015-03-09,2002-01-19,314,11525,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45638,1,20150309,2015-03-09,2001-11-27,324,14746,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO45639,1,20150309,2015-03-09,2001-11-27,311,19782,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45640,1,20150309,2015-03-09,2001-11-27,311,19964,9,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45635,1,20150309,2015-03-09,2002-02-04,313,23351,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45636,1,20150309,2015-03-09,2002-01-07,311,11302,1,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45642,1,20150310,2015-03-10,2001-12-30,313,11623,4,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45641,1,20150310,2015-03-10,2002-02-23,311,23306,6,1,3578.27,2171.2942,3578.27,2171.2942,1406.9758000000002
SO45645,1,20150311,2015-03-11,2002-01-13,351,11482,10,1,3374.99,1898.0944,3374.99,1898.0944,1476.8955999999998
